year,country,OECD_Inflation_CPI_2000_2025,OECD_Productivity_Variation_2000_2025,OECD_Public_Debt_GDP_2000_2025,OECD_RD_GDP_2000_2025,OECD_Tertiary_Education_2000_2025,OECD_Unemployment_Rate_2000_2025
2019,CHE,0.3628862,85.57899084521337,40.068,3.085606846,44.412537,4.394
2019,CHL,2.557545,5900.356513111679,38.768,0.342432533,,7.22
2019,CHN,2.9,,,2.201430061,,
2019,COL,3.52302,10524.774243239524,63.109,0.322012015,23.88907623,10.882
2019,CRI,2.096046,4317.257942752749,,,25.066828,11.76
2019,CYP,,,,,,7.129
2019,CZE,2.847876,341.5591263636651,37.236,1.895475121,24.212393,2.016
2019,DEU,1.445667,68.97803186849967,67.703,3.110452381,29.900126,3.136
2019,DNK,0.7581316,327.24966122147055,54.298,2.906057211,40.353836,4.726
2019,E,,,,,,7.27934921472766
2019,EA20,1.2,59.37526060554968,,,,
2019,ESP,0.699519,48.67901987714165,119.628,1.242073526,38.596992,14.104
2019,EST,2.277259,37.51570364236825,13.831,1.59092791,41.368298,4.434
2019,EU19OECD,,,,,,7.581
2019,EU22OECD,,,,,,6.893
2019,EU27,,,,,,6.721
2019,EU27_2020,1.4,53.42939382049923,,2.096003939,,
2019,EUOECD,,,97.09,,,
2019,FIN,1.024094,65.7282032734003,75.626,2.815343077,45.93438,6.65
2019,FRA,1.108255,69.5526133617511,122.844,2.196680397,37.904724,8.443
2019,G20,3.536238,,,,,
2019,G7,1.519991,,,,,4.278
2019,GBR,1.7,57.67989723008915,114.396,2.648127953,47.59808349609375,3.87
2019,GRC,0.2529927,29.079433137216228,198.326,1.262363466,31.890486,17.313
2019,HRV,0.7666667,28.92388344880675,88.177,1.077241464,25.18015098571777,6.551
2019,HUN,3.338586,3107.4096600673433,83.599,1.464730987,25.981535,3.411
2019,IDN,3.030587,,33.705,,12.4145174,5.275
2019,IND,7.659695,,,,12.63517094,8.702
2019,IRL,0.937843,99.62278806384107,68.778,1.137083843,47.306835,4.392
2019,ISL,3.013977,5220.131780280537,70.929,2.311670748,40.948925,3.923
2019,ISR,0.817646,112.26656675943116,74.651,5.791215597,50.246292,3.803
2019,ITA,0.6112469,54.707459500032876,152.884,1.455581412,19.695461,9.884
2019,JPN,0.4687762,2508.8552401127235,225.311,3.218237396,52.67799,2.354
2019,KOR,0.3830003,19352.25074455121,41.69,4.363781528,50.03104,3.773
2019,LTU,2.334509,35.56182346363035,44.154,0.987013746,43.149418,6.255
2019,LUX,1.743321,101.1140573059691,30.845,1.182087071,51.642971,5.595
2019,LVA,2.811403,30.44145690717585,49.082,0.660195466,35.707733,6.312
2019,MEX,3.635961,117.222217673108,52.342,,18.25421714782715,3.505
2019,MKD,,,,,,17.257
2019,MLT,,,,,,4.068
2019,NLD,2.633699,69.43125351164474,61.286,2.140359884,40.813927,4.422
2019,NOR,2.16773,487.7206921451652,46.37,2.135995154,44.129421,3.687
2019,NZL,1.619632,58.09721006171603,34.138,1.464197676,39.065784,4.109
2019,OECD,2.051236,58.38390713369395,108.98,2.540147852,,5.426
2019,OECDE,2.564034,,,,,
2019,OECD_REP,,,80.049,,,6.034
2019,PER,,,,,,3.818
2019,POL,2.308333,62.350867331921506,63.181,1.308805153,32.014767,3.237
2019,PRT,0.3381784,35.3246168206256,135.085,1.39487417,26.39628791809082,6.602
2019,ROU,,56.36672165939986,44.558,0.477941734,18.44942665100098,3.912
2019,RUS,4.470367,,,1.038786836,,4.595
2019,SAU,-2.093341,,,,,
2019,SGP,,,,1.88844414,,
2019,SVK,2.664561,34.756293482993875,62.851,0.82137513,25.786274,5.754
2019,SVN,1.630523,41.34264152633465,82.022,2.057248886,33.283279,4.446
2019,SWE,1.784151,373.5902022572021,47.833,3.406631879,43.970543,6.771
2019,TUR,15.17682,71.9126564566575,35.392,1.294344799,21.951159,13.73
2019,TWN,,,,3.481121091,,
2019,USA,1.81221,77.93367658010604,109.054,3.142978485,48.340187,3.668
2019,ZAF,4.102851,,68.426,0.61304171,15.798151,28.446
